ID,Time,Name,Amount,TypeName 
1799,20130719,»ØÒËÁ¼»¹ÓÐ»ØÀ´µÄ»ð³µÆ±,-10,½»Í¨
1800,20130720,ÒËÁ¼±±»ð³µÕ¾µ½ÏØ³Ç³µ·Ñ,-4,½»Í¨
1801,20130721,ÒËÁ¼ÏØ³Çµ½ÒËÁ¼±±»ð³µÕ¾³µ·Ñ,-4,½»Í¨
1802,20130722,Îç²Í,-9,ÒûÊ³
1803,20130722,Íí²Í,-9,ÒûÊ³
1804,20130723,Îç²Í,-7,ÒûÊ³
1805,20130723,Ê¡Í¼Í£³µ·Ñ,0,½»Í¨
1806,20130724,Îç²Í,-9,ÒûÊ³
1807,20130724,Íí²Í,-8,ÒûÊ³
1808,20130724,¼ÒÀÖ¸£ÂòÊ³Îï,-42,ÒûÊ³
1809,20130725,Îç²Í,-9,ÒûÊ³
1810,20130725,Íí²Í,-9,ÒûÊ³
1811,20130726,Îç²Í,-9,ÒûÊ³
1812,20130726,Íí²Í,-9,ÒûÊ³
1813,20130727,Îç²Í,-10,ÒûÊ³
1814,20130727,ÂòË®,-2,ÂÃÐÐ
1815,20130728,Îç²Í,-6,ÒûÊ³
1816,20130728,ÂòË®,-2,ÂÃÐÐ
1817,20130728,ÂòË®,-2,ÂÃÐÐ
1818,20130728,Íí²Í,-8,ÒûÊ³
1819,20130729,Îç²Í,-9,ÒûÊ³
1820,20130729,ÏàÇ×ÇëÈË³Ô·¹,-78,»éÁµ³É±¾
1821,20130729,½ðÓ¥Í£³µ·Ñ,-1,½»Í¨
1822,20130730,Îç²Í,-9,ÒûÊ³
1823,20130730,¸´Ó¡Éí·ÝÖ¤,0,ÈË¼Ê¿ªÖ§
1824,20130730,Ê¡Í¼Í£³µ·Ñ,0,½»Í¨
1825,20130730,½»ÏÂ°ëÄêµ³·Ñ,-30,Éç»á»î¶¯
1826,20130417,×â³µ·Ñ,-838,Ñ§³µÖ§³ö
1827,20130517,ÉñÖÝ×â³µ½»Í¨ÊÂ¹Ê±£ÏÕÅâ¿î,3248,ÒâÍâÊÕÈë
1828,20130731,Îç²Í,-9,ÒûÊ³
1829,20130731,Íí²Í,-9,ÒûÊ³
1830,20130801,Îç²Í,-9,ÒûÊ³
1831,20130801,Íí²Í,-9,ÒûÊ³
1832,20130801,½»»°·Ñ,-100,Í¨Ñ¶
1833,20130802,Îç²Í,-9,ÒûÊ³
1834,20130802,Íø¹ºµ¥³µÁã¼þ,-116,×ÔÐÐ³µ°®ºÃ
1835,20130802,Íí²Í,-7,ÒûÊ³
1836,20130802,À¥Ã÷µ½Î÷²ý»ð³µÆ±,-142,ÂÃÐÐ
1837,20130803,Î÷²ýµ½À¥Ã÷»ð³µÆ±,-138,ÂÃÐÐ
1838,20130803,Î÷²ý»ð³µÕ¾µ½ÊÐÇø¹«½»,-1,ÂÃÐÐ
1839,20130803,Ôç²Í,-3,ÂÃÐÐ
1840,20130803,Î÷²ý×âµ¥³µ,-120,ÂÃÐÐ
1841,20130803,Î÷²ý×¡ËÞ2Ìì,-140,ÂÃÐÐ
1842,20130803,ãòÉ½Í£³µ·Ñ,-1,ÂÃÐÐ
1843,20130803,ÔÂÁÁÍåÍ£³µ·Ñ,-2,ÂÃÐÐ
1844,20130803,Îç²Í,-9,ÂÃÐÐ
1845,20130803,Íí²Í,-9,ÂÃÐÐ
1846,20130803,ÂòË®,-4,ÂÃÐÐ
1847,20130803,ÂòË®¼°Ê³Îï,-11,ÂÃÐÐ
1848,20130804,Ôç²Í,-5,ÂÃÐÐ
1849,20130804,ÂÝ÷ÙÉ½Õò×ÔÐÐ³µÍ£³µ·Ñ,-10,ÂÃÐÐ
1850,20130804,ÂÝ÷ÙÉ½ÕòÖÁ¾°Çø³µ·Ñ£¨À´»Ø£©,-10,ÂÃÐÐ
1851,20130804,ÂÝ÷ÙÉ½ÃÅÆ±,-70,ÂÃÐÐ
1852,20130804,ÂÝ÷ÙÉ½Ë÷µÀ,-130,ÂÃÐÐ
1853,20130804,ÂÝ÷ÙÉ½×âÃÞÒÂ,-20,ÂÃÐÐ
1854,20130804,ÂòË®,-4,ÂÃÐÐ
1855,20130804,Íí²Í,-9,ÂÃÐÐ
1856,20130805,ÂòË®,-10,ÂÃÐÐ
1857,20130805,Îç²Í,-8,ÂÃÐÐ
1858,20130805,Íí²Í,-7,ÂÃÐÐ
1859,20130805,ÊÐÇøµ½»ð³µÕ¾¹«½»,-1,ÂÃÐÐ
1860,20130806,Îç²Í,-9,ÒûÊ³
1861,20130806,Íí²Í,-9,ÒûÊ³
1862,20130806,Ôç²Í,-3,ÒûÊ³
1863,20130807,Îç²Í,-9,ÒûÊ³
1864,20130807,Íí²Í,-9,ÒûÊ³
1866,20130807,¼Î»ªÂò±ý,-11,ÒûÊ³
1867,20130807,Ê¡Í¼Í£³µ·Ñ,-0.5,½»Í¨
1868,20130801,Ê¡Í¼Í£³µ·Ñ,-8,½»Í¨
1869,20130808,Îç²Í,-9,ÒûÊ³
1870,20130808,Íí²Í,-9,ÒûÊ³
1871,20130809,Îç²Í,-9,ÒûÊ³
1872,20130809,¹¤×Ê,3406.67,¹¤×Ê
1873,20130810,Àí·¢,-10,ÈÕ³£Ö§³ö
1874,20130810,Îç²Í,-10,ÒûÊ³
1875,20130810,Íí²Í,-9,ÒûÊ³
1876,20130810,¼Î»ªÂò±ý,-18.8,ÒûÊ³
1877,20130810,·¿×â,-400,·¿×â
1878,20130810,Ë®µç·Ñ,-47.6,Ë®µç
1879,20130811,Îç²Í,-8,ÒûÊ³
1880,20130811,Íí²Í,-8,ÒûÊ³
1881,20130811,Ê¡Í¼Í£³µ·Ñ,-0.5,½»Í¨
1882,20130811,ÎÂÉ¯Í£³µ·Ñ,-1,½»Í¨
1883,20130812,Îç²Í,-9,ÒûÊ³
1884,20130812,Íí²Í,-9,ÒûÊ³
1885,20130813,Îç²Í,-9,ÒûÊ³
1886,20130813,Íí²Í,-9,ÒûÊ³
1887,20130814,Îç²Í,-9,ÒûÊ³
1888,20130814,Íí²Í,-9,ÒûÊ³
1889,20130814,Ê¡Í¼Í£³µ·Ñ,-0.5,½»Í¨
1890,20130815,Îç²Í,-8,ÒûÊ³
1891,20130815,Íí²Í,-7.5,ÒûÊ³
1892,20130815,Íí²Í,-1,ÒûÊ³
1893,20130815,À¥Ã÷µ½ÅÊÖ¦»¨Ó²×ù³µÆ±,-51.5,ÂÃÐÐ
1894,20130815,ÅÊÖ¦»¨µ½ºì½­Ó²×ù³µÆ±,-5,ÂÃÐÐ
1895,20130815,¼ÒÀÖ¸£²É¹º½ðÉ³½­Ö®ÂÃµÄÊ³Îï,-66.8,ÂÃÐÐ
1896,20130816,ÅÊÖ¦»¨³µÕ¾±»ÈËºöÓÆ¸øÈË2ÔªÂò¡°Ê³Îï¡±,-2,ÂÃÐÐ
1897,20130816,ºì½­³µÕ¾µ½½­±ßÏçÂí³µ³µ·Ñ,-4,ÂÃÐÐ
1898,20130816,ÔÚ½­±ßÏçÂòË®,-2,ÂÃÐÐ
1899,20130816,ÔÚ±ûÅª´åÂòË®,-3,ÂÃÐÐ
1900,20130816,ÔÚÒì±û´åÂòË®¼°ÒûÁÏ,-11.5,ÂÃÐÐ
1901,20130817,ÔÚÒì±û´å×¡ËÞ¼°ÓÉÒì±û´åµ½½­±ßÏç³µ·Ñ,-100,ÂÃÐÐ
1902,20130817,½­±ßÏç×¡ËÞ·Ñ,-30,ÂÃÐÐ
1903,20130817,Íí·¹,-4,ÂÃÐÐ
1904,20130817,½­±ßÏçÂòË®¼°·½±ãÃæ,-7,ÂÃÐÐ
1905,20130818,½­±ßÏçÖÁºì½­³µÕ¾³µ·Ñ,-4,ÂÃÐÐ
1906,20130818,ºì½­ÖÁÀ¥Ã÷Ó²×ù,-17.5,ÂÃÐÐ
1907,20130819,Îç²Í,-9,ÒûÊ³
1908,20130819,Íí²Í,-9,ÒûÊ³
1909,20130820,Îç²Í,-9,ÒûÊ³
1910,20130820,Íí²Í,-9,ÒûÊ³
1911,20130821,Îç²Í,-9,ÒûÊ³
1912,20130821,Íí²Í,-9,ÒûÊ³
1913,20130821,Ê¡Í¼Í£³µ·Ñ,-0.5,½»Í¨
1914,20130821,¼Î»ªÂò±ý,-13.8,ÒûÊ³
1915,20130822,Îç²Í,-9,ÒûÊ³
1916,20130822,Íí²Í,-9,ÒûÊ³
1917,20130822,Âò±ý,-5,ÒûÊ³
1918,20130823,Îç²Í,-9,ÒûÊ³
1919,20130823,Íí²Í,-9,ÒûÊ³
1920,20130824,Îç²Í,-9,ÒûÊ³
1921,20130824,Íí²Í,-9,ÒûÊ³
1922,20130824,Ê¡Í¼Í£³µ·Ñ,-0.5,½»Í¨
1923,20130824,¼Î»ªÂò±ý,-18.8,ÒûÊ³
1924,20130825,Îç²Í,-9,ÒûÊ³
1925,20130825,Íí²Í,-9,ÒûÊ³
1926,20130826,Îç²Í,-9,ÒûÊ³
1927,20130826,Íí²Í,-9,ÒûÊ³
1928,20130827,Îç²Í,-9,ÒûÊ³
1929,20130827,Íí²Í,-9,ÒûÊ³
1930,20130828,Îç²Í,-7.5,ÒûÊ³
1931,20130828,Íí²Í,-9,ÒûÊ³
1932,20130829,Îç²Í,-9,ÒûÊ³
1933,20130829,Íí²Í,-9,ÒûÊ³
1934,20130830,ÌÔ±¦ÍøÂòµ¥³µÐÞÀí¹¤¾ß,-30.8,×ÔÐÐ³µ°®ºÃ
1935,20130830,Îç²Í,-9,ÒûÊ³
1936,20130830,Íí²Í,-9,ÒûÊ³
1937,20130830,¼ÒÀÖ¸£Í£³µ·Ñ,-0.4,½»Í¨
1938,20130830,ÐÞ³µ·Ñ,-30,×ÔÐÐ³µ°®ºÃ
1939,20130830,¼ÒÀÖ¸£ÂòÊ³Îï,-46.7,ÒûÊ³
1940,20130901,ÂòË®,-5,ÒûÊ³
1941,20130901,ÐÞµ¥³µ,-25,×ÔÐÐ³µ°®ºÃ
1942,20130901,Âò±ý,-21.5,ÒûÊ³
1943,20130901,Íí²Í,-9,ÒûÊ³
1944,20130902,Îç²Í,-9,ÒûÊ³
1945,20130902,Íí²Í,-9,ÒûÊ³
1946,20130902,ÇëÕÔÜÇ³ÔÎç·¹,-9,Ç×ÇéÏû·Ñ
1947,20130903,Íí²Í,-9,ÒûÊ³
1948,20130904,Íí²Í,-9,ÒûÊ³
1949,20130904,¼ÒÀÖ¸£ÂòÊ³Îï,-55.6,ÒûÊ³
1950,20130904,°ìÎ´»éÖ¤Ã÷¸´Ó¡²ÄÁÏ,-1,¹º·¿Ö§³ö
1951,20130905,Îç²Í,-9,ÒûÊ³
1952,20130905,Íí²Í,-9,ÒûÊ³
1953,20130906,Îç²Í,-6,ÒûÊ³
1954,20130906,Íí²Í,-9,ÒûÊ³
1955,20130906,×ÔÐÐ³µÍ£³µ·Ñ,-2,½»Í¨
1956,20130906,µØÌú³µÆ±,-6,½»Í¨
1957,20130906,ÐÞ×ÔÐÐ³µ,-60,½»Í¨
1958,20130906,2013Äê9ÔÂµ½2014Äê11ÔÂµÄÍø·Ñ,-400,Í¨Ñ¶
1959,20130907,Íí²Í,-8,ÒûÊ³
1960,20130908,Îç²Í,-9,ÒûÊ³
1961,20130908,Íí²Í,-9,ÒûÊ³
1962,20130909,Îç²Í,-9,ÒûÊ³
1963,20130909,Íí²Í,-9,ÒûÊ³
1964,20130910,Íí²Í,-11.5,ÒûÊ³
1965,20130910,¹«½»³µ·Ñ,-1,½»Í¨
1966,20130910,¹¤×Ê,4078.77,¹¤×Ê
1967,20130910,·¿×â,-400,·¿×â
1968,20130910,8ÔÂ·ÝË®µç·Ñ,-39,Ë®µç
1969,20130911,Îç²Í,-9,ÒûÊ³
1970,20130911,Íí²Í,-9,ÒûÊ³
1971,20130911,¾©¶«ÉÏÂòÒÆ¶¯Ó²ÅÌºÍ¶ú»ú,-618,µç×ÓÏû·Ñ
1972,20130912,Îç²Í,-9,ÒûÊ³
1973,20130912,Íí²Í,-9,ÒûÊ³
1974,20130913,Îç²Í,-9,ÒûÊ³
1975,20130913,Íí²Í,-9,ÒûÊ³
1976,20130913,Ê¡Í¼Í£³µ·Ñ,-0.5,½»Í¨
1977,20130914,Îç²Í,-12.5,ÒûÊ³
1978,20130914,Ôç²Í,-2,ÒûÊ³
1979,20130915,Îç²Í,-9,ÒûÊ³
1980,20130915,Âò±ý,-10,ÒûÊ³
1981,20130915,Íí²Í,-8,ÒûÊ³
1982,20130916,Îç²Í,-9,ÒûÊ³
1983,20130916,Íí²Í,-9,ÒûÊ³
1984,20130916,¶¡ÏãÔ°ÓÐ½±µ÷²é½±Àø,30,ÒâÍâÊÕÈë
1986,20130917,Îç²Í,-9,ÒûÊ³
1987,20130917,À¥Ã÷µ½ÒËÁ¼»ð³µÆ±,-5,½»Í¨
1988,20130915,ÖÐÇï½Ú¹¬Í¢±ýÎÝÀñÆ·¿¨,120,¹¤×Ê
1989,20130918,Îç²Í,-9,ÒûÊ³
1991,20130918,Ê¡Í¼Í£³µ·Ñ,-0.5,½»Í¨
1992,20130918,¹¬Í¢±ýÎÝÂò±ý,-10,ÒûÊ³
1993,20130918,¹¬Í¢±ýÎÝÂòÖÐÇïÔÂ±ý,-52,Ç×ÇéÏû·Ñ
1994,20130918,Íí²Í,-9,ÒûÊ³
1995,20130919,ÒËÁ¼±±»ð³µÕ¾µ½¿ÍÔËÕ¾µÄ³µ·Ñ,-4,½»Í¨
1996,20130921,ÒËÁ¼µ½»ð³µÕ¾³µ·Ñ,-5,½»Í¨
1997,20130921,ÒËÁ¼µ½À¥Ã÷»ð³µÆ±,-5,½»Í¨
1998,20130921,Íí²Í,-9,ÒûÊ³
1999,20130922,Îç²Í,-9,ÒûÊ³
2000,20130922,Íí²Í,-9,ÒûÊ³
2001,20130922,¹¬Í¢±ýÎÝÂò±ý,-20,ÒûÊ³
2002,20130923,Îç²Í,-9,ÒûÊ³
2003,20130923,Íí²Í,-9,ÒûÊ³
2004,20130924,Îç²Í,-9,ÒûÊ³
2005,20130924,Íí²Í,-9,ÒûÊ³
2006,20130924,¹¬Í¢±ýÎÝÂò±ý,-10,ÒûÊ³
2007,20130925,Îç²Í,-9,ÒûÊ³
2008,20130925,Íí²Í,-9,ÒûÊ³
2009,20130926,Îç²Í,-9,ÒûÊ³
2010,20130926,Íí²Í,-8,ÒûÊ³
2011,20130926,Âò½Ý°²ÌØAtx660×ÔÐÐ³µÒ»Á¾,-1398,×ÔÐÐ³µ°®ºÃ
2012,20130926,¹ºÂò»ªÒ½ÍøÑ§Ï°¿¨£¬»»Ñ§·ÖÓÃµÄ¡£,-120,Ö°Òµ·¢Õ¹
2013,20130927,Îç²Í,-9,ÒûÊ³
2014,20130927,Íí²Í,-9,ÒûÊ³
2015,20130928,Îç²Í,-7,ÒûÊ³
2016,20130928,Íí²Í,-8,ÒûÊ³
2017,20130928,¹¬Í¢Âò±ý,-18.5,ÒûÊ³
2018,20130929,Íí²Í,-9,ÒûÊ³
2019,20130929,´òµÄÇ®,-13,½»Í¨
2020,20130930,Ôç²Í,-1.5,ÒûÊ³
2021,20131007,¹¬Í¢±ýÎÝÂò±ý,-10,ÒûÊ³
2022,20131007,ÂòË®,-3,ÒûÊ³
2023,20131007,Íí²Í,-9,ÒûÊ³
2024,20131007,¸¸Ç×ÔùÓè,586,ÔùÓèÊÕÈë
2025,20131008,Îç²Í,-9,ÒûÊ³
2026,20131008,Íí²Í,-9,ÒûÊ³
2027,20131009,Îç²Í,-9,ÒûÊ³
2028,20131009,Íí²Í,-9,ÒûÊ³
2029,20131009,Ë®µç·Ñ,-40.4,Ë®µç
2030,20131010,Îç²Í,-9,ÒûÊ³
2031,20131010,Íí²Í,-9,ÒûÊ³
2032,20131010,µ³·Ñ,-15,Éç»á»î¶¯
2033,20131011,ÌÔ±¦Âò×ÔÐÐ³µÁã¼þ,-145,×ÔÐÐ³µ°®ºÃ
2034,20131011,Îç²Í,-9,ÒûÊ³
2035,20131011,Íí²Í,-9,ÒûÊ³
2036,20131011,¼ÒÀÖ¸£ÂòÊ³Îï,-37.1,ÒûÊ³
2037,20131011,ÂòÊÖÌ×,-10,ÈÕ³£ÓÃÆ·
2038,20131011,¹¤×Ê,1518.67,¹¤×Ê
2039,20131011,·¿×â,-400,·¿×â
2040,20131012,Îç²Í,-9,ÒûÊ³
2041,20131012,ÂòË®,-6,ÒûÊ³
2042,20131012,Íí²Í,-9,ÒûÊ³
2043,20131013,Îç²Í,-8,ÒûÊ³
2044,20131014,Îç²Í,-9,ÒûÊ³
2045,20131014,Íí²Í,-9,ÒûÊ³
2046,20131015,Îç²Í,-9,ÒûÊ³
2047,20131015,Íí²Í,-9,ÒûÊ³
2048,20131015,Ê¡Í¼Í£³µ·Ñ,-0.5,½»Í¨
2049,2013-10-16,Îç²Í,-9,ÒûÊ³
2050,2013-10-16,Íí²Í,-9,ÒûÊ³
2051,20131016,Îç²Í,-9,ÒûÊ³
2052,20131016,Íí²Í,-9,ÒûÊ³
2053,20131017,Íí²Í,-9,ÒûÊ³
2054,20131018,Îç²Í,-9,ÒûÊ³
2055,20131018,Íí²Í,-9,ÒûÊ³
2056,20131018,Ê¡Í¼Í£³µ·Ñ,-0.5,½»Í¨
2057,20131018,±ýÎÝÂò±ý,-20,ÒûÊ³
2058,20131019,Îç²Í,-9,ÒûÊ³
2059,20131019,Íí²Í,-9,ÒûÊ³
2060,20131020,Îç²Í,-9,ÒûÊ³
2061,20131020,Ô¼»á,-335,»éÁµ³É±¾
2062,20131020,Ô¼»áºó»Ø³Ì³ö×â³µ·Ñ,-20,½»Í¨
2063,20131021,À¥Ã÷µ½ÒËÁ¼³µ·Ñ,-20,½»Í¨
2064,20131021,ÒËÁ¼µ½À¥Ã÷µÄ³µ·Ñ,-10,½»Í¨
2065,20131021,Íí²Í,-9,ÒûÊ³
2066,20131022,ÑÇÂíÑ·¹ºÊé,-111.6,Êé¿¯Ïû·Ñ
2067,20131022,Íí²Í,-9,ÒûÊ³
2068,20131022,¹«»ý½ð¹ÜÀí´¦Í£³µ·Ñ,-1,½»Í¨
2069,20131022,ÂòÈÕ¹âµÆ¹Ü,-12,ÈÕ³£ÓÃÆ·
2070,20131023,Îç²Í,-9,ÒûÊ³
2071,20131023,Íí²Í,-9,ÒûÊ³
2072,20131024,Îç²Í,-9,ÒûÊ³
2073,20131024,Íí²Í,-9,ÒûÊ³
2074,20131025,Îç²Í,-9,ÒûÊ³
2075,20131025,Íí²Í,-9,ÒûÊ³
2076,20131025,ÂòË®,-3,ÒûÊ³
2077,20131025,¼Î»ªÂò±ý,-27.8,ÒûÊ³
2078,20131025,ÊÖ»ú³äÖµ,-100,Í¨Ñ¶
2079,20131026,Îç²Í,-9,ÒûÊ³
2080,20131026,Íí²Í,-9,ÒûÊ³
2081,20131026,Í£³µ·Ñ,-2,½»Í¨
2082,20131026,ÖÐ¹ú¹ú¼ÊÂÃÓÎÕ¹ÃÅÆ±,-10,ÎÄ»¯Ïû·Ñ
2083,20131026,¼ÒÀÖ¸£¹ºÎï,-36.3,ÒûÊ³
2084,20131026,ÎÖ¶ûÂê¹ºÎï,-9.9,ÒûÊ³
2085,20131026,¸øµËÁÕÂò³ÔµÄ,-62.7,»éÁµ³É±¾
2086,20131027,Îç²Í,-8,ÒûÊ³
2087,20131027,Íí²Í,-9,ÒûÊ³
2088,20131028,Îç²Í,-9,ÒûÊ³
2089,20131028,Íí²Í,-9,ÒûÊ³
2090,20131028,ÂòÑÝ³ª»áÃÅÆ±,-360,»éÁµ³É±¾
2091,20131029,Îç²Í,-9,ÒûÊ³
2092,20131029,Íí²Í,-9,ÒûÊ³
2093,20131102,ÆïÐÐ±£ÏÕ,-308,±£ÏÕ
2094,20131029,¸úÅ®ÓÑÈ¥KTV£¬ÍÅ¹ºµÄ°ü·¿·Ñ¡£,-168,»éÁµ³É±¾
2095,20131030,Îç²Í,-9,ÒûÊ³
2096,20131030,Íí²Í,-9,ÒûÊ³
2097,20131031,Îç²Í,-9,ÒûÊ³
2098,20131031,Íí²ÍÇë¿Í,-43,»éÁµ³É±¾
2099,20131031,ÓëÅ®ÓÑÔ¼»á³µ·Ñ,-44,»éÁµ³É±¾
2100,20131031,Ò¹Àï½øÃÅ·Ñ,-2,»éÁµ³É±¾
2101,20131101,Îç²Í,-8,ÒûÊ³
2102,20131101,ÂòË®,-2,ÒûÊ³
2103,20131101,Íí²Í,-15,ÒûÊ³
2104,20131102,2014Äê¹ú¼Ò¹«ÎñÔ±¿¼ÊÔ±¨Ãû·Ñ,-82,Ö°Òµ·¢Õ¹
2105,20131102,Îç²Í,-8,ÒûÊ³
2106,20131102,Áµ°®»¨Ïú,-463,»éÁµ³É±¾
2107,20131103,Áµ°®Ïû·Ñ,-306,»éÁµ³É±¾
2108,20131104,Îç²Í,-9,ÒûÊ³
2109,20131104,Íí²Í,-9,ÒûÊ³
2110,20131105,Îç²Í,-9,ÒûÊ³
2111,20131105,Íí²Í,-9,ÒûÊ³
2112,20131105,Ê¡Í¼Í£³µ·Ñ,-0.5,½»Í¨
2113,20131105,±ýÎÝÂò±ý,-20,ÒûÊ³
2114,20131106,Îç²Í,-9,ÒûÊ³
2115,20131106,Íí²Í,-9,ÒûÊ³
2116,20131107,Îç²Í,-9,ÒûÊ³
2117,20131107,Íí²Í,-9,ÒûÊ³
2119,20131108,Îç²Í,-9,ÒûÊ³
2120,20131108,ÓëÅ®ÓÑÔ¼»á,-596,»éÁµ³É±¾
2121,20131108,¹¤×Ê,2373.67,¹¤×Ê
2122,20131108,·¿×â,-400,·¿×â
2123,20131109,Îç²Í,-9,ÒûÊ³
2124,20131109,ÂòË®,-2.5,ÒûÊ³
2125,20131109,Íí²Í,-7,ÒûÊ³
2126,20131109,½»»°·Ñ,-49.5,Í¨Ñ¶
2127,20131110,Îç²Í,-9,ÒûÊ³
2128,20131110,Íí²Í,-9,ÒûÊ³
2129,20131107,´«µÝ»§¿ÚÖ¤Ã÷,-5.6,ÒâÍâÖ§³ö
2130,20131111,Îç²Í,-9,ÒûÊ³
2131,20131111,Íí²Í,-9,ÒûÊ³
2132,20131111,¹«½»¿¨³äÖµ,-50,½»Í¨
2133,20131111,¼ÒÀÖ¸£²É¹ºÊ³Îï,-29.7,ÒûÊ³
2134,20131111,ÂòÏ´ÒÂ·Û,-15.9,ÈÕ³£ÓÃÆ·
2135,20131111,¹¬Í¢±ýÎÝÂò±ý,-20,ÒûÊ³
2136,20131112,Îç²Í,-9,ÒûÊ³
2137,20131112,Íí²Í,-9,ÒûÊ³
2138,20131112,Àí·¢,-10,ÈÕ³£Ö§³ö
2139,20131112,Ê¡Í¼Í£³µ·Ñ,-0.5,½»Í¨
2140,20131112,ÌÔ±¦Âò±³°ü,-98,ÂÃÐÐ
2141,20131113,Îç²Í,-9,ÒûÊ³
2142,20131113,Íí²Í,-9,ÒûÊ³
2143,20131113,ÂòË®,-2,ÒûÊ³
2144,20131113,Âò³äµçµç³Ø,-58,µç×ÓÏû·Ñ
2145,20131113,10ÔÂ·ÝË®µç·Ñ,-46,Ë®µç
2146,20131114,ÌÔ±¦Âò¶ú»ú,-230,µç×ÓÏû·Ñ
2147,20131114,ÌÔ±¦ÂòË¯´ü,-66,ÂÃÐÐ
2148,20131114,Îç²Í,-9,ÒûÊ³
2149,20131114,Íí²Í,-9,ÒûÊ³
2150,20131115,Îç²Í,-9,ÒûÊ³
2151,20131115,Íí²Í,-9,ÒûÊ³
2153,20131116,À¥Ã÷µ½ÕÑÍ¨»úÆ±,-220,ÂÃÐÐ
2154,20131116,ÕÑÍ¨»ú³¡µ½ÊÐÇø,-1,ÂÃÐÐ
2155,20131116,Îç²Í,-6,ÂÃÐÐ
2156,20131116,ÂòË®,-3,ÂÃÐÐ
2157,20131116,Íí·¹,-20,ÂÃÐÐ
2158,20131116,ÕÑÍ¨´óÉ½°ü×¡ËÞ,-50,ÂÃÐÐ
2159,20131117,´óÉ½°üÃÅÆ±,-25,ÂÃÐÐ
2160,20131117,ÂòË®,-5.5,ÂÃÐÐ
2161,20131117,Íí·¹,-10,ÂÃÐÐ
2162,20131117,×¡ËÞ,-30,ÂÃÐÐ
2163,20131117,ÕÑÍ¨×ÔÐÐ³µ×â³µ·Ñ,-50,ÂÃÐÐ
2164,20131117,ÂòÁãÊ³,-7,ÂÃÐÐ
2165,20131118,ÕÑÍ¨¹«½»,-6,ÂÃÐÐ
2166,20131118,Ôç²Í,-2,ÂÃÐÐ
2167,20131118,Áú¼Ò×æìôÃÅÆ±,-20,ÂÃÐÐ
2168,20131118,ÕÑÍ¨ÖÁÀ¥Ã÷»úÆ±,-220,ÂÃÐÐ
2169,20131118,³¤Ë®»ú³¡ÖÁÊÐÇø,-5,ÂÃÐÐ
2170,20131118,Íí²Í,-9.5,ÂÃÐÐ
2171,20131119,Îç²Í,-9,ÒûÊ³
2172,20131119,Íí²Í,-9,ÒûÊ³
2173,20131119,¹¬Í¢±ýÎÝÂò±ý,-20,ÒûÊ³
2174,20131120,Îç²Í,-9,ÒûÊ³
2175,20131120,Íí²Í,-9,ÒûÊ³
2176,20131120,´òÓ¡¹ú¿¼×¼¿¼Ö¤,-1.5,Ö°Òµ·¢Õ¹
2177,20131120,Ê¡Í¼Í£³µ·Ñ,-1,½»Í¨
2178,20131121,Îç²Í,-9,ÒûÊ³
2179,20131121,Íí²Í,-9,ÒûÊ³
2180,20131122,Îç²Í,-9,ÒûÊ³
2181,20131122,¼ÒÀÖ¸£ÂòÊ³Îï,-35,ÒûÊ³
2182,20131123,Îç²Í,-9,ÒûÊ³
2183,20131123,Íí²Í,-9,ÒûÊ³
2184,20131124,¹ú¿¼Í£³µ·Ñ,-2,½»Í¨
2185,20131124,Îç²Í,-5,ÒûÊ³
2186,20131124,Íí²Í,-8,ÒûÊ³
2187,20131124,À¥Ã÷¾çÔºÍ£³µ·Ñ,-1,½»Í¨
2188,20131125,Îç²Í,-9,ÒûÊ³
2189,20131125,Íí²Í,-9,ÒûÊ³
2190,20131126,Îç²Í,-9,ÒûÊ³
2191,20131126,Íí²Í,-9,ÒûÊ³
2192,20131126,¹¤»á»á·Ñ,-20,Éç»á»î¶¯
2193,20131127,Îç²Í,-9,ÒûÊ³
2194,20131127,Íí²Í,-9,ÒûÊ³
2195,20131127,Ê¡Í¼Í£³µ·Ñ,-1,½»Í¨
2196,20131128,Îç²Í,-9,ÒûÊ³
2197,20131128,Íí²Í,-9,ÒûÊ³
2198,20131129,Îç²Í,-9,ÒûÊ³
2199,20131129,Íí²Í,-9,ÒûÊ³
2200,20131130,Îç²Í,-9,ÒûÊ³
2201,20131130,Íí²Í,-9,ÒûÊ³
2202,20131130,ÂòË®,-5.5,ÒûÊ³
2203,20131130,¹¬Í¢±ýÎÝÂò±ý,-20,ÒûÊ³
2204,20131201,Îç²Í,-9,ÒûÊ³
2205,20131201,Íí²Í,-9,ÒûÊ³
2206,20131201,µç»°³äÖµ,-99,Í¨Ñ¶
2207,20131202,Îç²Í,-9,ÒûÊ³
2208,20131202,Íí²Í,-9,ÒûÊ³
2209,20131203,Îç²Í,-9,ÒûÊ³
2210,20131203,Íí²Í,-9,ÒûÊ³
2211,20131204,Îç²Í,-9,ÒûÊ³
2212,20131204,Íí²Í,-9,ÒûÊ³
2213,20131204,Ê¡Í¼Í£³µ·Ñ,-1,½»Í¨
2214,20131205,Îç²Í,-9,ÒûÊ³
2215,20131205,Íí²Í,-9,ÒûÊ³
2216,20131206,Îç²Í,-9,ÒûÊ³
2217,20131206,Íí²Í,-9,ÒûÊ³
2218,20131206,¼ÒÀÖ¸£ÂòÊ³Æ·,-35,ÒûÊ³
2219,20131206,ÌÔ±¦ÂòÊÖ»úµç³Ø,-37,µç×ÓÏû·Ñ
